FIR_ID,Year,Date,Time,Time_of_Day,Day_of_Week,Month,Police_Station,Street,Latitude,Longitude,Location_Type,Hotspot_Flag,Crime_Type,Crime_Category,Victim_Age,Victim_Gender,Victim_Occupation,Weapon_Used,Festival_Day,Festival_Name,Holiday,Holiday_Name,Arrest_Made,Case_Status,Case_Success,Case_Filed_Date,Case_Closed_Date,Investigation_Days
2024_FIR0985,2024,2024-03-28,21:00,Night,Thursday,3,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Robbery,Property,46,Male,Government Employee,Yes,No,None,No,None,No,Open,0,2024-03-29,,
2024_FIR0986,2024,2024-01-01,21:00,Night,Monday,1,Dwarka PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Assault,Violent,46,Female,IT Professional,No,No,None,No,None,No,Open,0,2024-01-03,,
2024_FIR0987,2024,2024-01-31,10:00,Morning,Wednesday,1,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Metro Station,1,Assault,Violent,54,Male,Government Employee,Yes,No,None,No,None,No,Under Investigation,0,2024-02-02,,
2024_FIR0988,2024,2024-06-01,2:00,Midnight,Saturday,6,Rohini PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Assault,Violent,17,Male,Student,No,No,None,No,None,No,Open,0,2024-06-01,,
2024_FIR0989,2024,2024-04-14,12:00,Afternoon,Sunday,4,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Snatching,Property,65,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2024-04-16,,
2024_FIR0990,2024,2024-06-09,15:00,Afternoon,Sunday,6,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Road,1,Assault,Violent,35,Female,Driver,Yes,No,None,No,None,No,Under Investigation,0,2024-06-10,,
2024_FIR0991,2024,2024-04-08,12:00,Afternoon,Monday,4,Rohini PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,0,Theft,Property,67,Male,Retired,No,No,None,No,None,No,Under Investigation,0,2024-04-08,,
2024_FIR0992,2024,2024-12-19,6:00,Morning,Thursday,12,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Burglary,Property,74,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2024-12-19,2025-03-09,80
2024_FIR0993,2024,2024-02-09,20:00,Dusk,Friday,2,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Assault,Violent,68,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-02-10,2024-02-23,13
2024_FIR0994,2024,2024-02-16,7:00,Morning,Friday,2,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Burglary,Property,21,Female,Unemployed,Yes,No,None,No,None,No,Open,0,2024-02-17,,
2024_FIR0995,2024,2024-07-29,22:00,Night,Monday,7,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Assault,Violent,77,Female,Retired,Yes,No,None,No,None,No,Open,0,2024-07-31,,
2024_FIR0996,2024,2024-06-16,11:00,Morning,Sunday,6,Dwarka PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Theft,Property,5,Female,Student,No,No,None,No,None,Yes,Closed,1,2024-06-16,2024-07-03,17
2024_FIR0997,2024,2024-08-12,9:00,Morning,Monday,8,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Road,1,Assault,Violent,23,Female,IT Professional,Yes,No,None,No,None,Yes,Closed,1,2024-08-13,2024-09-14,32
2024_FIR0998,2024,2024-11-29,7:00,Morning,Friday,11,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Market,1,Assault,Violent,55,Male,Daily Wage Worker,No,No,None,No,None,Yes,Closed,1,2024-12-01,2024-12-28,27
2024_FIR0999,2024,2024-07-17,2:00,Midnight,Wednesday,7,Dwarka PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Cybercrime,Cyber,26,Female,Private Employee,Yes,No,None,No,None,No,Under Investigation,0,2024-07-17,,
2024_FIR1000,2024,2024-09-05,2:00,Midnight,Thursday,9,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Assault,Violent,76,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2024-09-06,2024-10-27,51
2024_FIR1001,2024,2024-08-05,17:00,Evening,Monday,8,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Assault,Violent,63,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2024-08-07,2024-10-25,79
2024_FIR1002,2024,2024-03-08,11:00,Morning,Friday,3,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Burglary,Property,50,Female,Shopkeeper,No,No,None,No,None,No,Under Investigation,0,2024-03-08,,
2024_FIR1003,2024,2024-10-23,12:00,Afternoon,Wednesday,10,Karol Bagh PS,Saket Mall Road,28.5245,77.2066,Residential,0,Burglary,Property,18,Male,Unemployed,No,No,None,No,None,Yes,Closed,1,2024-10-24,2024-12-09,46
2024_FIR1004,2024,2024-05-27,8:00,Morning,Monday,5,Lajpat Nagar PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Burglary,Property,28,Female,Business Owner,No,No,None,No,None,No,Open,0,2024-05-27,,
2024_FIR1005,2024,2024-06-27,3:00,Midnight,Thursday,6,Karol Bagh PS,Saket Mall Road,28.5245,77.2066,Road,0,Burglary,Property,57,Male,Shopkeeper,No,No,None,No,None,Yes,Closed,1,2024-06-29,2024-07-27,28
2024_FIR1006,2024,2024-08-14,4:00,Midnight,Wednesday,8,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Robbery,Property,60,Male,Business Owner,Yes,No,None,No,None,Yes,Closed,1,2024-08-15,2024-08-29,14
2024_FIR1007,2024,2024-04-29,23:00,Night,Monday,4,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Assault,Violent,20,Male,Student,Yes,No,None,No,None,Yes,Closed,1,2024-04-29,2024-06-01,33
2024_FIR1008,2024,2024-10-10,4:00,Midnight,Thursday,10,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Theft,Property,74,Female,Retired,Yes,No,None,No,None,No,Open,0,2024-10-10,,
2024_FIR1009,2024,2024-01-15,6:00,Morning,Monday,1,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Cybercrime,Cyber,75,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-01-15,2024-03-28,73
2024_FIR1010,2024,2024-01-23,2:00,Midnight,Tuesday,1,Saket PS,Saket Mall Road,28.5245,77.2066,Residential,0,Burglary,Property,8,Male,Student,Yes,No,None,No,None,Yes,Closed,1,2024-01-24,2024-04-02,69
2024_FIR1011,2024,2024-12-14,20:00,Dusk,Saturday,12,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Snatching,Property,19,Female,Student,Yes,No,None,No,None,No,Under Investigation,0,2024-12-15,,
2024_FIR1012,2024,2024-02-18,2:00,Midnight,Sunday,2,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Burglary,Property,58,Female,Daily Wage Worker,No,No,None,No,None,No,Under Investigation,0,2024-02-19,,
2024_FIR1013,2024,2024-07-29,12:00,Afternoon,Monday,7,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Snatching,Property,6,Male,Student,No,No,None,No,None,No,Under Investigation,0,2024-07-29,,
2024_FIR1014,2024,2024-03-15,0:00,Midnight,Friday,3,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Cybercrime,Cyber,36,Female,IT Professional,Yes,No,None,No,None,No,Under Investigation,0,2024-03-15,,
2024_FIR1015,2024,2024-08-15,21:00,Night,Thursday,8,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Burglary,Property,22,Female,Unemployed,Yes,Yes,Independence Day,Yes,Independence Day,No,Under Investigation,0,2024-08-16,,
2024_FIR1016,2024,2024-08-11,10:00,Morning,Sunday,8,Karol Bagh PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,0,Snatching,Property,45,Male,Business Owner,No,No,None,No,None,No,Under Investigation,0,2024-08-12,,
2024_FIR1017,2024,2024-07-31,21:00,Night,Wednesday,7,Karol Bagh PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,0,Assault,Violent,5,Female,Student,No,No,None,No,None,No,Open,0,2024-08-01,,
2024_FIR1018,2024,2024-03-21,16:00,Evening,Thursday,3,Chandni Chowk PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Burglary,Property,5,Male,Student,No,No,None,No,None,No,Under Investigation,0,2024-03-22,,
2024_FIR1019,2024,2024-04-25,9:00,Morning,Thursday,4,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Assault,Violent,26,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2024-04-25,2024-07-19,85
2024_FIR1020,2024,2024-03-03,20:00,Dusk,Sunday,3,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Theft,Property,38,Female,Daily Wage Worker,Yes,No,None,No,None,No,Open,0,2024-03-03,,
2024_FIR1021,2024,2024-01-06,9:00,Morning,Saturday,1,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Cybercrime,Cyber,22,Male,Unemployed,No,No,None,No,None,No,Open,0,2024-01-07,,
2024_FIR1022,2024,2024-10-03,13:00,Afternoon,Thursday,10,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Burglary,Property,20,Female,Student,Yes,No,None,No,None,No,Open,0,2024-10-05,,
2024_FIR1023,2024,2024-09-04,18:00,Evening,Wednesday,9,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Market,1,Burglary,Property,14,Male,Student,Yes,No,None,No,None,No,Under Investigation,0,2024-09-05,,
2024_FIR1024,2024,2024-02-13,9:00,Morning,Tuesday,2,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Snatching,Property,7,Male,Student,Yes,No,None,No,None,No,Under Investigation,0,2024-02-15,,
2024_FIR1025,2024,2024-12-20,17:00,Evening,Friday,12,Connaught Place PS,Chandni Chowk Lane 4,28.6562,77.23,Road,0,Burglary,Property,33,Male,Shopkeeper,No,No,None,No,None,No,Open,0,2024-12-22,,
2024_FIR1026,2024,2024-01-01,12:00,Afternoon,Monday,1,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Burglary,Property,33,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2024-01-01,2024-02-16,46
2024_FIR1027,2024,2024-07-01,23:00,Night,Monday,7,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,0,Kidnapping,Violent,21,Male,Unemployed,Yes,No,None,No,None,Yes,Closed,1,2024-07-02,2024-07-18,16
2024_FIR1028,2024,2024-09-09,13:00,Afternoon,Monday,9,Chandni Chowk PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Cybercrime,Cyber,29,Female,Government Employee,Yes,No,None,No,None,No,Open,0,2024-09-10,,
2024_FIR1029,2024,2024-02-19,4:00,Midnight,Monday,2,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Road,0,Theft,Property,80,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-02-20,2024-03-26,35
2024_FIR1030,2024,2024-11-28,15:00,Afternoon,Thursday,11,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Assault,Violent,60,Female,Government Employee,Yes,No,None,No,None,Yes,Closed,1,2024-11-28,2024-12-16,18
2024_FIR1031,2024,2024-02-21,22:00,Night,Wednesday,2,Saket PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Theft,Property,52,Male,Shopkeeper,No,No,None,No,None,No,Under Investigation,0,2024-02-21,,
2024_FIR1032,2024,2024-04-20,9:00,Morning,Saturday,4,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Snatching,Property,74,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-04-20,2024-05-23,33
2024_FIR1033,2024,2024-10-07,18:00,Evening,Monday,10,Rohini PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Theft,Property,37,Male,Government Employee,No,No,None,No,None,No,Under Investigation,0,2024-10-07,,
2024_FIR1034,2024,2024-06-22,13:00,Afternoon,Saturday,6,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Cybercrime,Cyber,26,Male,Driver,Yes,No,None,No,None,No,Under Investigation,0,2024-06-24,,
2024_FIR1035,2024,2024-05-02,3:00,Midnight,Thursday,5,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Market,0,Robbery,Property,13,Male,Student,No,No,None,No,None,Yes,Closed,1,2024-05-03,2024-06-27,55
2024_FIR1036,2024,2024-02-18,23:00,Night,Sunday,2,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Snatching,Property,9,Female,Student,Yes,No,None,No,None,No,Under Investigation,0,2024-02-19,,
2024_FIR1037,2024,2024-04-19,3:00,Midnight,Friday,4,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Assault,Violent,34,Male,Private Employee,No,No,None,No,None,No,Open,0,2024-04-20,,
2024_FIR1038,2024,2024-07-18,7:00,Morning,Thursday,7,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Cybercrime,Cyber,56,Male,Business Owner,Yes,No,None,No,None,No,Open,0,2024-07-20,,
2024_FIR1039,2024,2024-07-30,15:00,Afternoon,Tuesday,7,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Market,1,Snatching,Property,31,Female,IT Professional,Yes,No,None,No,None,No,Open,0,2024-08-01,,
2024_FIR1040,2024,2024-09-18,12:00,Afternoon,Wednesday,9,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Road,0,Assault,Violent,61,Female,Retired,No,No,None,No,None,No,Open,0,2024-09-18,,
2024_FIR1041,2024,2024-10-14,12:00,Afternoon,Monday,10,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,1,Cybercrime,Cyber,64,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2024-10-15,,
2024_FIR1042,2024,2024-06-16,19:00,Dusk,Sunday,6,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Robbery,Property,44,Male,Private Employee,Yes,No,None,No,None,Yes,Closed,1,2024-06-16,2024-09-03,79
2024_FIR1043,2024,2024-08-08,9:00,Morning,Thursday,8,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Road,0,Cybercrime,Cyber,16,Female,Student,No,No,None,No,None,No,Open,0,2024-08-10,,
2024_FIR1044,2024,2024-12-18,19:00,Dusk,Wednesday,12,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Theft,Property,73,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-12-18,2025-03-03,75
2024_FIR1045,2024,2024-02-24,12:00,Afternoon,Saturday,2,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Road,1,Cybercrime,Cyber,42,Female,Private Employee,Yes,No,None,No,None,No,Open,0,2024-02-24,,
2024_FIR1046,2024,2024-10-06,0:00,Midnight,Sunday,10,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,0,Snatching,Property,69,Female,Retired,No,No,None,No,None,No,Under Investigation,0,2024-10-06,,
2024_FIR1047,2024,2024-08-10,14:00,Afternoon,Saturday,8,Rohini PS,Saket Mall Road,28.5245,77.2066,Residential,0,Assault,Violent,30,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2024-08-12,2024-11-06,86
2024_FIR1048,2024,2024-02-25,21:00,Night,Sunday,2,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Kidnapping,Violent,15,Male,Student,No,No,None,No,None,Yes,Closed,1,2024-02-26,2024-04-04,38
2024_FIR1049,2024,2024-05-13,19:00,Dusk,Monday,5,Saket PS,Saket Mall Road,28.5245,77.2066,Market,0,Cybercrime,Cyber,44,Female,Government Employee,Yes,No,None,No,None,No,Open,0,2024-05-15,,
2024_FIR1050,2024,2024-07-28,21:00,Night,Sunday,7,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Robbery,Property,32,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2024-07-30,2024-09-08,40
2024_FIR1051,2024,2024-03-31,23:00,Night,Sunday,3,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Assault,Violent,75,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2024-03-31,2024-04-17,17
2024_FIR1052,2024,2024-12-24,17:00,Evening,Tuesday,12,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Burglary,Property,20,Female,Student,Yes,No,None,No,None,No,Open,0,2024-12-24,,
2024_FIR1053,2024,2024-05-23,1:00,Midnight,Thursday,5,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Snatching,Property,67,Female,Retired,No,No,None,No,None,No,Open,0,2024-05-25,,
2024_FIR1054,2024,2024-04-06,16:00,Evening,Saturday,4,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Robbery,Property,51,Male,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2024-04-08,2024-07-03,86
2024_FIR1055,2024,2024-02-04,8:00,Morning,Sunday,2,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,1,Cybercrime,Cyber,6,Female,Student,No,No,None,No,None,No,Open,0,2024-02-06,,
2024_FIR1056,2024,2024-09-24,10:00,Morning,Tuesday,9,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Assault,Violent,28,Female,Shopkeeper,Yes,No,None,No,None,No,Open,0,2024-09-24,,
2024_FIR1057,2024,2024-02-17,10:00,Morning,Saturday,2,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Cybercrime,Cyber,47,Male,Private Employee,No,No,None,No,None,Yes,Closed,1,2024-02-17,2024-03-13,25
2024_FIR1058,2024,2024-01-07,12:00,Afternoon,Sunday,1,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Snatching,Property,68,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2024-01-07,,
2024_FIR1059,2024,2024-08-07,10:00,Morning,Wednesday,8,Dwarka PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,0,Assault,Violent,76,Male,Retired,No,No,None,No,None,Yes,Closed,1,2024-08-09,2024-10-07,59
2024_FIR1060,2024,2024-02-08,9:00,Morning,Thursday,2,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Snatching,Property,18,Male,Student,Yes,No,None,No,None,Yes,Closed,1,2024-02-09,2024-02-22,13
2024_FIR1061,2024,2024-07-12,14:00,Afternoon,Friday,7,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Snatching,Property,79,Male,Retired,No,No,None,No,None,No,Under Investigation,0,2024-07-13,,
2024_FIR1062,2024,2024-05-01,17:00,Evening,Wednesday,5,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Assault,Violent,76,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-05-02,2024-05-27,25
2024_FIR1063,2024,2024-02-11,12:00,Afternoon,Sunday,2,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,1,Cybercrime,Cyber,70,Female,Retired,No,No,None,No,None,No,Open,0,2024-02-12,,
2024_FIR1064,2024,2024-10-19,6:00,Morning,Saturday,10,Rohini PS,Saket Mall Road,28.5245,77.2066,Market,1,Cybercrime,Cyber,25,Female,Private Employee,Yes,No,None,No,None,Yes,Closed,1,2024-10-19,2025-01-16,89
2024_FIR1065,2024,2024-05-25,11:00,Morning,Saturday,5,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Snatching,Property,69,Female,Retired,No,No,None,No,None,No,Open,0,2024-05-27,,
2024_FIR1066,2024,2024-10-06,22:00,Night,Sunday,10,Dwarka PS,Saket Mall Road,28.5245,77.2066,Road,0,Cybercrime,Cyber,32,Male,Private Employee,No,No,None,No,None,No,Under Investigation,0,2024-10-06,,
2024_FIR1067,2024,2024-08-03,19:00,Dusk,Saturday,8,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Assault,Violent,49,Female,Government Employee,Yes,No,None,No,None,No,Under Investigation,0,2024-08-05,,
2024_FIR1068,2024,2024-04-12,6:00,Morning,Friday,4,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Theft,Property,73,Male,Retired,No,No,None,No,None,No,Open,0,2024-04-12,,
2024_FIR1069,2024,2024-09-17,23:00,Night,Tuesday,9,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Road,0,Theft,Property,79,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-09-17,2024-10-30,43
2024_FIR1070,2024,2024-07-27,18:00,Evening,Saturday,7,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Cybercrime,Cyber,41,Female,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2024-07-28,2024-09-15,49
2024_FIR1071,2024,2024-04-11,19:00,Dusk,Thursday,4,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Residential,0,Assault,Violent,39,Female,Daily Wage Worker,No,No,None,No,None,No,Under Investigation,0,2024-04-12,,
2024_FIR1072,2024,2024-11-28,4:00,Midnight,Thursday,11,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Snatching,Property,56,Female,Driver,No,No,None,No,None,No,Under Investigation,0,2024-11-30,,
2024_FIR1073,2024,2024-07-26,5:00,Morning,Friday,7,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Burglary,Property,44,Female,Private Employee,Yes,No,None,No,None,No,Under Investigation,0,2024-07-28,,
2024_FIR1074,2024,2024-10-28,11:00,Morning,Monday,10,Saket PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Assault,Violent,14,Female,Student,Yes,No,None,No,None,Yes,Closed,1,2024-10-30,2024-12-23,54
2024_FIR1075,2024,2024-01-25,19:00,Dusk,Thursday,1,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,0,Cybercrime,Cyber,48,Female,Driver,Yes,No,None,No,None,No,Under Investigation,0,2024-01-26,,
2024_FIR1076,2024,2024-06-11,5:00,Morning,Tuesday,6,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Cybercrime,Cyber,51,Female,Business Owner,Yes,No,None,No,None,Yes,Closed,1,2024-06-11,2024-08-25,75
2024_FIR1077,2024,2024-06-12,19:00,Dusk,Wednesday,6,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Market,0,Kidnapping,Violent,22,Male,Student,No,No,None,No,None,Yes,Closed,1,2024-06-12,2024-07-17,35
2024_FIR1078,2024,2024-02-25,2:00,Midnight,Sunday,2,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Burglary,Property,72,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2024-02-27,,
2024_FIR1079,2024,2024-05-15,15:00,Afternoon,Wednesday,5,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Kidnapping,Violent,49,Female,Shopkeeper,No,No,None,No,None,Yes,Closed,1,2024-05-16,2024-08-09,85
2024_FIR1080,2024,2024-04-16,15:00,Afternoon,Tuesday,4,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Robbery,Property,21,Male,Unemployed,No,No,None,No,None,No,Under Investigation,0,2024-04-17,,
2024_FIR1081,2024,2024-05-18,10:00,Morning,Saturday,5,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Snatching,Property,74,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-05-18,2024-07-18,61
2024_FIR1082,2024,2024-10-16,7:00,Morning,Wednesday,10,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Kidnapping,Violent,28,Female,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2024-10-17,2024-11-23,37
2024_FIR1083,2024,2024-09-27,17:00,Evening,Friday,9,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Robbery,Property,72,Male,Retired,No,No,None,No,None,Yes,Closed,1,2024-09-28,2024-12-09,72
2024_FIR1084,2024,2024-01-05,9:00,Morning,Friday,1,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Theft,Property,66,Female,Retired,No,No,None,No,None,No,Open,0,2024-01-07,,
2024_FIR1085,2024,2024-03-03,18:00,Evening,Sunday,3,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Road,1,Kidnapping,Violent,77,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2024-03-03,2024-03-21,18
2024_FIR1086,2024,2024-12-27,9:00,Morning,Friday,12,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Kidnapping,Violent,52,Male,Business Owner,Yes,No,None,No,None,Yes,Closed,1,2024-12-29,2025-03-28,89
2024_FIR1087,2024,2024-11-15,9:00,Morning,Friday,11,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Road,1,Snatching,Property,60,Male,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2024-11-16,2025-01-17,62
2024_FIR1088,2024,2024-05-19,5:00,Morning,Sunday,5,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Theft,Property,38,Female,Business Owner,Yes,No,None,No,None,No,Under Investigation,0,2024-05-19,,
2024_FIR1089,2024,2024-05-04,19:00,Dusk,Saturday,5,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Market,0,Kidnapping,Violent,28,Male,Private Employee,No,No,None,No,None,Yes,Closed,1,2024-05-04,2024-05-15,11
2024_FIR1090,2024,2024-06-03,21:00,Night,Monday,6,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Burglary,Property,18,Female,Unemployed,No,No,None,No,None,No,Under Investigation,0,2024-06-05,,
2024_FIR1091,2024,2024-11-26,9:00,Morning,Tuesday,11,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Road,0,Kidnapping,Violent,74,Female,Retired,Yes,No,None,No,None,No,Open,0,2024-11-26,,
2024_FIR1092,2024,2024-05-28,18:00,Evening,Tuesday,5,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Snatching,Property,16,Male,Student,No,No,None,No,None,No,Open,0,2024-05-28,,
2024_FIR1093,2024,2024-06-28,2:00,Midnight,Friday,6,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,1,Kidnapping,Violent,32,Female,Shopkeeper,Yes,No,None,No,None,No,Under Investigation,0,2024-06-30,,
2024_FIR1094,2024,2024-02-24,16:00,Evening,Saturday,2,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Assault,Violent,41,Female,Shopkeeper,Yes,No,None,No,None,No,Open,0,2024-02-25,,
2024_FIR1095,2024,2024-12-24,20:00,Dusk,Tuesday,12,Dwarka PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Robbery,Property,79,Female,Retired,Yes,No,None,No,None,No,Open,0,2024-12-24,,
2024_FIR1096,2024,2024-02-29,0:00,Midnight,Thursday,2,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,0,Robbery,Property,72,Female,Retired,No,No,None,No,None,Yes,Closed,1,2024-03-01,2024-03-18,17
